2023-06-16,CIN,HOU,1,2,0,0,Andrew Abbott,J P
2023-06-17,CIN,HOU,7,10,3,5,Hunter Greene,Brandon Bielak
2023-06-18,CIN,HOU,2,9,0,5,Luke Weaver,Ronel Blanco
2023-06-19,CIN,COL,1,5,1,5,Brandon Williamson,Austin Gomber
2023-06-20,CIN,COL,2,8,6,8,Ben Lively,Noah Davis
2023-06-21,CIN,COL,2,5,0,3,Andrew Abbott,Jake Bird
2023-06-23,CIN,ATL,1,11,4,11,Luke Weaver,Aj Smith
2023-06-24,CIN,ATL,-1,6,-2,4,Graham Ashcraft,Jared Shuster
2023-06-25,CIN,ATL,-1,6,-3,3,Levi Stoudt,Charlie Morton
2023-06-26,CIN,BAL,-7,3,-4,3,Brandon Williamson,Cole Irvin
2023-06-27,CIN,BAL,2,3,1,2,Andrew Abbott,Tyler Wells
2023-06-28,CIN,BAL,4,11,2,6,Luke Weaver,Kyle Gibson
2023-06-30,CIN,SD,2,7,0,1,Graham Ashcraft,Seth Lugo
2023-07-01,CIN,SD,-7,5,-4,1,Brandon Williamson,Michael Wacha
2023-07-02,CIN,SD,1,4,2,2,Andrew Abbott,Adrian Morejon
2023-07-03,CIN,WSH,1,3,1,3,Luke Weaver,Jake Irvin
2023-07-04,CIN,WSH,4,8,3,7,Brett Kennedy,Patrick Corbin
2023-07-05,CIN,WSH,7,9,4,5,Graham Ashcraft,Josiah Gray
2023-07-06,CIN,WSH,1,5,0,2,Brandon Williamson,Mackenzie Gore
2023-07-07,CIN,MIL,-4,3,-4,2,Andrew Abbott,Corbin Burnes
2023-07-08,CIN,MIL,3,8,0,5,Luke Weaver,Colin Rea
2023-07-09,CIN,MIL,-1,0,-1,0,Ben Lively,Wade Miley
2023-07-14,CIN,MIL,-1,0,0,0,Graham Ashcraft,Corbin Burnes
2023-07-15,CIN,MIL,-3,0,-2,0,Andrew Abbott,Freddy Peralta
2023-07-16,CIN,MIL,-1,3,1,3,Ben Lively,Adrian Houser
2023-07-17,CIN,SF,-2,2,-1,1,Brandon Williamson,Logan Webb
2023-07-18,CIN,SF,-1,10,0,8,Luke Weaver,Anthony Desclafani
2023-07-19,CIN,SF,1,3,2,3,Graham Ashcraft,Ross Stripling
2023-07-20,CIN,SF,4,5,5,5,Andrew Abbott,Alex Cobb
2023-07-21,CIN,AZ,3,9,6,9,Ben Lively,Tommy Henry
2023-07-22,CIN,AZ,2,4,2,3,Brandon Williamson,Brandon Pfaadt
2023-07-23,CIN,AZ,4,7,1,4,Luke Weaver,Jose Ruiz
2023-07-24,CIN,MIL,-1,2,0,2,Graham Ashcraft,Colin Rea
2023-07-25,CIN,MIL,1,4,2,2,Andrew Abbott,Corbin Burnes
2023-07-26,CIN,MIL,-3,0,0,0,Ben Lively,Freddy Peralta
2023-07-28,CIN,LAD,1,6,1,3,Brandon Williamson,Bobby Miller
2023-07-29,CIN,LAD,-1,2,-1,2,Luke Weaver,Emmet Sheehan
