date,team,opponent,rundifferential,teamruns,rundifferential6,teamruns6,teamstarter,opponentstarter
2026-05-15,SF,ATH,-3,2,-3,2,Tyler Mahle,Aaron Civale
2026-05-16,SF,ATH,2,6,4,5,Trevor Mcdonald,Luis Severino
2026-05-17,SF,ATH,9,10,1,2,Adrian Houser,Jeffrey Springs
2026-05-18,SF,AZ,-10,2,-10,2,Robbie Ray,Zac Gallen
2026-05-19,SF,AZ,-2,3,2,3,Landen Roupp,Ryne Nelson
2026-05-20,SF,AZ,-3,3,-3,3,Tyler Mahle,Merrill Kelly
2026-05-22,SF,CWS,-5,4,-5,4,Trevor Mcdonald,Davis Martin
2026-05-23,SF,CWS,7,10,6,9,Adrian Houser,Bryan Hudson
2026-05-24,SF,CWS,3,8,4,8,Robbie Ray,Noah Schultz
2026-05-25,SF,AZ,-4,2,-4,2,Landen Roupp,Merrill Kelly
2026-05-26,SF,AZ,-2,5,-2,2,Tyler Mahle,Eduardo Rodriguez
2026-05-27,SF,AZ,-1,2,0,2,Trevor Mcdonald,Michael Soroka
2026-05-29,SF,COL,-2,6,2,3,Logan Webb,Michael Lorenzen
2026-05-30,SF,COL,-5,3,-5,0,Adrian Houser,Ryan Feltner
2026-05-31,SF,COL,13,19,7,12,Robbie Ray,Tanner Gordon
2026-06-01,SF,MIL,-14,2,-8,2,Landen Roupp,Shane Drohan
2026-06-02,SF,MIL,-5,3,-2,1,Trevor Mcdonald,Kyle Harrison
2026-06-03,SF,MIL,1,1,1,1,Logan Webb,Robert Gasser
2026-06-04,SF,MIL,3,12,3,6,Adrian Houser,Coleman Crow
2026-06-05,SF,CHC,15,18,15,16,Robbie Ray,Edward Cabrera
2026-06-06,SF,CHC,-1,2,0,1,Landen Roupp,Ben Brown
2026-06-07,SF,CHC,1,2,0,1,Trevor Mcdonald,Jameson Taillon
2026-06-08,SF,WSH,-1,3,0,1,Logan Webb,Richard Lovelady
2026-06-09,SF,WSH,-3,3,-1,2,Adrian Houser,Andrew Alvarez
2026-06-10,SF,WSH,1,11,-5,1,Robbie Ray,Foster Griffin
2026-06-12,SF,CHC,-4,1,-5,0,Landen Roupp,Javier Assad
2026-06-13,SF,CHC,-5,1,-5,1,Trevor Mcdonald,Ben Brown
2026-06-14,SF,CHC,4,5,3,3,Logan Webb,Ryan Rolison
2026-06-16,SF,ATL,5,7,3,5,Adrian Houser,Grant Holmes
2026-06-17,SF,ATL,2,7,3,5,Carson Whisenhunt,Jr Ritchie
2026-06-19,SF,MIA,-1,3,1,3,Landen Roupp,Lake Bachar
2026-06-20,SF,MIA,-3,3,-4,2,Trevor Mcdonald,Max Meyer
2026-06-21,SF,MIA,-1,1,-1,1,Logan Webb,Ryan Gusto
2026-06-23,SF,ATH,2,3,1,2,Robbie Ray,Aaron Civale
2026-06-24,SF,ATH,1,2,0,0,Tyler Mahle,Gage Jump
2026-06-25,SF,ATH,-3,6,4,6,Landen Roupp,Jeffrey Springs
2026-06-26,SF,ATL,-2,1,-2,1,Trevor Mcdonald,Reynaldo Lopez
2026-06-27,SF,ATL,5,5,5,5,Logan Webb,Bryce Elder
2026-06-28,SF,ATL,1,3,2,2,Robbie Ray,Chris Sale
2026-06-29,SF,AZ,-1,4,-4,1,Tyler Mahle,Eduardo Rodriguez
2026-06-30,SF,AZ,-6,2,-6,1,Landen Roupp,Brandon Pfaadt
2026-07-01,SF,AZ,2,6,6,6,Trevor Mcdonald,Zac Gallen
2026-07-03,SF,COL,-12,3,-11,3,Logan Webb,Ryan Feltner
2026-07-04,SF,COL,2,6,3,6,Robbie Ray,Sean Sullivan
2026-07-05,SF,COL,-1,6,2,6,Tyler Mahle,Tanner Gordon
2026-07-06,SF,TOR,9,10,7,8,Landen Roupp,Kevin Gausman
2026-07-07,SF,TOR,-6,3,-5,3,Trevor Mcdonald,Spencer Miles
2026-07-08,SF,TOR,-10,0,-5,0,Logan Webb,Dylan Cease
2026-07-09,SF,COL,6,8,2,4,Carson Whisenhunt,Ryan Feltner
2026-07-10,SF,COL,-1,3,0,1,Robbie Ray,Tanner Gordon
2026-07-11,SF,COL,2,4,3,4,Tyler Mahle,Kyle Freeland
2026-07-12,SF,COL,2,3,0,1,Trevor Mcdonald,Michael Lorenzen
