date,team,opponent,rundifferential,teamruns,rundifferential6,teamruns6,teamstarter,opponentstarter
2025-05-20,PHI,COL,3,7,3,4,Jesus Luzardo,Antonio Senzatela
2025-05-21,PHI,COL,4,9,6,9,Taijuan Walker,Carson Palmquist
2025-05-22,PHI,COL,2,2,1,1,Ranger Suarez,German Marquez
2025-05-23,PHI,ATH,1,4,1,1,Zack Wheeler,Jacob Lopez
2025-05-24,PHI,ATH,3,9,-1,4,Cristopher Sanchez,Jeffrey Springs
2025-05-25,PHI,ATH,-1,4,0,3,Jesus Luzardo,Gunnar Hoglund
2025-05-27,PHI,ATL,2,2,1,1,Ranger Suarez,Spencer Strider
2025-05-29,PHI,ATL,-4,5,-3,3,Zack Wheeler,Chris Sale
2025-05-30,PHI,MIL,-4,2,-4,1,Taijuan Walker,Dl Hall
2025-05-31,PHI,MIL,-10,7,-15,2,Jesus Luzardo,Chad Patrick
2025-06-01,PHI,MIL,-3,2,1,2,Ranger Suarez,Jose Quintana
2025-06-03,PHI,TOR,5,8,6,7,Cristopher Sanchez,Bowden Francis
2025-06-04,PHI,TOR,-1,1,0,1,Mick Abel,Jose Berrios
2025-06-05,PHI,TOR,-8,1,-8,1,Jesus Luzardo,Chris Bassitt
2025-06-06,PHI,PIT,-1,4,0,4,Joe Ross,Bailey Falter
2025-06-07,PHI,PIT,-1,1,0,1,Ranger Suarez,Andrew Heaney
2025-06-08,PHI,PIT,-1,1,0,1,Cristopher Sanchez,Paul Skenes
2025-06-09,PHI,CHC,1,4,1,2,Zack Wheeler,Matthew Boyd
2025-06-10,PHI,CHC,-4,4,-1,4,Mick Abel,Colin Rea
2025-06-11,PHI,CHC,5,7,5,6,Jesus Luzardo,Ben Brown
2025-06-13,PHI,TOR,8,8,5,5,Ranger Suarez,Kevin Gausman
2025-06-14,PHI,TOR,1,3,0,2,Cristopher Sanchez,Bowden Francis
2025-06-15,PHI,TOR,7,11,8,10,Zack Wheeler,Jose Berrios
2025-06-16,PHI,MIA,3,5,1,2,Mick Abel,Sandy Alcantara
2025-06-17,PHI,MIA,-5,3,-2,3,Jesus Luzardo,Cal Quantrill
2025-06-18,PHI,MIA,2,4,3,4,Ranger Suarez,Adam Mazur
2025-06-19,PHI,MIA,1,2,-1,0,Cristopher Sanchez,Edward Cabrera
2025-06-20,PHI,NYM,8,10,0,2,Zack Wheeler,Blade Tidwell
2025-06-21,PHI,NYM,-7,4,-3,4,Mick Abel,Griffin Canning
