hometeam,awayteam,hometeamodds_dk,awayteamodds_dk,ou,homepitcher,awaypitcher,date
WAS,MIA,0.5795601552393272,0.4204398447606727,7.5,,,2024-09-12T22:45:00.0000000Z
NYY,BOS,0.5407914007308465,0.4592085992691534,5.5,,,2024-09-12T23:15:00.0000000Z
CLE,TB,0.44943820307200266,0.5505617969279973,8.5,,,2024-09-12T23:15:00.0000000Z
SEA,TEX,0.5720596349287028,0.4279403650712972,6.5,Bryce Miller,Kumar Rocker,2024-09-13T01:40:00.0000000Z
SF,MIL,0.44855888659916276,0.5514411134008372,7.5,Hayden Birdsong,Frankie Montas,2024-09-13T01:45:00.0000000Z
PHI,NYM,0.5996387716075958,0.4003612283924042,8.5,Aaron Nola,Jose Quintana,2024-09-13T22:40:00.0000000Z
WAS,MIA,0.5720596349287028,0.4279403650712972,8.0,DJ Herz,Edward Cabrera,2024-09-13T22:45:00.0000000Z
NYY,BOS,0.5720596349287028,0.4279403650712972,8.5,Clarke Schmidt,Tanner Houck,2024-09-13T23:05:00.0000000Z
CLE,TB,0.6164383554888346,0.3835616445111653,7.5,Tanner Bibee,Zack Littell,2024-09-13T23:10:00.0000000Z
ATL,LAD,0.5,0.5,8.5,Spencer Schwellenbach,Landon Knack,2024-09-13T23:20:00.0000000Z
CWS,OAK,0.4572564613405057,0.5427435386594943,8.0,Garrett Crochet,Brady Basso,2024-09-13T23:40:00.0000000Z
COL,CHC,0.43650793764630424,0.5634920623536958,10.5,Austin Gomber,Javier Assad,2024-09-14T00:40:00.0000000Z
LAA,HOU,0.355270821500165,0.644729178499835,8.5,Samuel Aldegheri,Yusei Kikuchi,2024-09-14T01:38:00.0000000Z
