hometeam,awayteam,hometeamodds_dk,awayteamodds_dk,ou,homepitcher,awaypitcher,date
NYM,WAS,0.5514411134008372,0.4485588865991628,8.5,David Peterson,MacKenzie Gore,2024-07-11T17:10:00.0000000Z
CIN,COL,0.6369041809336118,0.36309581906638816,9.0,Hunter Greene,Austin Gomber,2024-07-11T17:10:00.0000000Z
DET,CLE,0.5514411134008372,0.4485588865991628,8.0,Jack Flaherty,Spencer Howard,2024-07-11T17:10:00.0000000Z
MIL,PIT,0.4782608704725898,0.5217391295274102,7.5,Aaron Civale,Paul Skenes,2024-07-11T18:10:00.0000000Z
SF,TOR,0.5324675324675324,0.4675324675324676,7.5,Jordan Hicks,Kevin Gausman,2024-07-11T19:45:00.0000000Z
PHI,LAD,0.5720596349287028,0.4279403650712972,9.0,Aaron Nola,Landon Knack,2024-07-11T22:05:00.0000000Z
BAL,CHC,0.5514411134008372,0.4485588865991628,8.5,Albert Suarez,Justin Steele,2024-07-11T22:35:00.0000000Z
TB,NYY,0.4782608704725898,0.5217391295274102,8.0,Shane Baz,Nestor Cortes,2024-07-11T22:50:00.0000000Z
BOS,OAK,0.6574752256290606,0.3425247743709395,10.0,Tanner Houck,Luis Medina,2024-07-11T23:10:00.0000000Z
HOU,MIA,0.630940342760865,0.36905965723913503,8.5,Jake Bloss,Roddery Munoz,2024-07-12T00:10:00.0000000Z
LAA,SEA,0.40036122839240407,0.5996387716075959,8.0,Jack Kochanowicz,Luis Castillo,2024-07-12T01:38:00.0000000Z
ARI,ATL,0.44855888659916276,0.5514411134008372,8.5,Brandon Pfaadt,Max Fried,2024-07-12T01:40:00.0000000Z
