hometeam,awayteam,hometeamodds_dk,awayteamodds_dk,ou,homepitcher,awaypitcher,date
NYM,BAL,0.7229381432585325,0.2770618567414676,4.5,,,2024-08-21T17:10:00.0000000Z
HOU,BOS,0.5715249661653973,0.4284750338346027,8.5,,,2024-08-21T18:10:00.0000000Z
TEX,PIT,0.5829926396165348,0.41700736038346525,8.5,Andrew Heaney,Domingo German,2024-08-21T18:35:00.0000000Z
SF,CWS,0.6750312465671372,0.3249687534328628,6.5,Logan Webb,Garrett Crochet,2024-08-21T19:45:00.0000000Z
MIA,ARI,0.40663024724038055,0.5933697527596195,9.0,Roddery Munoz,Jordan Montgomery,2024-08-21T22:40:00.0000000Z
SD,MIN,0.5427435386594943,0.4572564613405057,8.5,Matt Waldron,Simeon Woods Richardson,2024-08-21T22:40:00.0000000Z
WAS,COL,0.5933697527596193,0.4066302472403806,8.0,Mitchell Parker,Tanner Gordon,2024-08-21T22:45:00.0000000Z
NYY,CLE,0.6369041809336118,0.36309581906638816,8.5,Nestor Cortes,Joey Cantillo,2024-08-21T23:05:00.0000000Z
TOR,CIN,0.5,0.5,8.5,Yariel Rodriguez,Nick Martinez,2024-08-21T23:07:00.0000000Z
ATL,PHI,0.49567024634455015,0.5043297536554499,7.5,Max Fried,Aaron Nola,2024-08-21T23:20:00.0000000Z
STL,MIL,0.5173641257223942,0.48263587427760585,7.5,Kyle Gibson,Tobias Myers,2024-08-21T23:45:00.0000000Z
CHC,DET,0.5933697527596193,0.4066302472403806,7.5,Jameson Taillon,,2024-08-22T00:05:00.0000000Z
KC,LAA,0.6164383554888346,0.3835616445111653,9.0,Michael Lorenzen,Johnny Cueto,2024-08-22T00:10:00.0000000Z
OAK,TB,0.4572564613405057,0.5427435386594943,7.5,Mitch Spence,Ryan Pepiot,2024-08-22T01:40:00.0000000Z
LAD,SEA,0.6224665504181792,0.3775334495818207,8.0,Jack Flaherty,Logan Gilbert,2024-08-22T02:10:00.0000000Z
