hometeam,awayteam,hometeamodds_dk,awayteamodds_dk,ou,homepitcher,awaypitcher,date
MIL,STL,0.5992714012402083,0.4007285987597918,7.5,,,2024-09-02T18:10:00.0000000Z
BAL,CWS,0.7913616394767079,0.20863836052329207,8.0,Corbin Burnes,Chris Flexen,2024-09-02T19:05:00.0000000Z
ARI,LAD,0.4572564613405057,0.5427435386594943,9.0,Eduardo Rodriguez,Jack Flaherty,2024-09-02T20:10:00.0000000Z
KC,CLE,0.5108342368128271,0.48916576318717286,8.0,Michael Wacha,Gavin Williams,2024-09-02T20:10:00.0000000Z
CIN,HOU,0.40663024724038055,0.5933697527596195,9.0,Julian Aguiar,Justin Verlander,2024-09-02T20:10:00.0000000Z
SD,DET,0.6636481233329261,0.3363518766670739,8.0,Joe Musgrove,,2024-09-02T22:40:00.0000000Z
TB,MIN,0.5,0.5,8.0,Zack Littell,Simeon Woods Richardson,2024-09-02T22:50:00.0000000Z
OAK,SEA,0.43650793764630424,0.5634920623536958,7.5,Osvaldo Bido,Logan Gilbert,2024-09-02T23:07:00.0000000Z
NYM,BOS,0.5217391295274103,0.47826087047258975,8.0,Luis Severino,Brayan Bello,2024-09-02T23:10:00.0000000Z
CHC,PIT,0.5829926396165348,0.41700736038346525,7.5,Jameson Taillon,Jared Jones,2024-09-02T23:40:00.0000000Z
TEX,NYY,0.3775334495818208,0.6224665504181792,9.0,Jack Leiter,Gerrit Cole,2024-09-03T00:05:00.0000000Z
