hometeam,awayteam,hometeamodds_dk,awayteamodds_dk,ou,homepitcher,awaypitcher,date
MIA,ARI,0.355270821500165,0.644729178499835,8.0,,,2024-08-19T22:40:00.0000000Z
TOR,CIN,0.5996387716075958,0.4003612283924042,8.0,Kevin Gausman,,2024-08-19T23:07:00.0000000Z
NYM,BAL,0.5427435386594943,0.4572564613405057,8.5,David Peterson,Trevor Rogers,2024-08-19T23:10:00.0000000Z
TEX,PIT,0.5324675324675324,0.4675324675324676,8.5,,Luis Ortiz (PIT),2024-08-20T00:05:00.0000000Z
HOU,BOS,0.5324675324675324,0.4675324675324676,8.0,Yusei Kikuchi,Tanner Houck,2024-08-20T00:10:00.0000000Z
KC,LAA,0.644729178499835,0.35527082150016503,9.0,Seth Lugo,Carson Fulmer,2024-08-20T00:10:00.0000000Z
OAK,TB,0.4675324675324676,0.5324675324675324,7.5,Joe Boyle,Taj Bradley,2024-08-20T01:40:00.0000000Z
SD,MIN,0.5933697527596193,0.4066302472403806,7.5,Michael King,Zebby Matthews,2024-08-20T01:40:00.0000000Z
SF,CWS,0.6750312465671372,0.3249687534328628,8.0,Kyle Harrison,Jonathan Cannon,2024-08-20T01:45:00.0000000Z
LAD,SEA,0.5634920623536956,0.4365079376463043,8.5,Gavin Stone,Bryan Woo,2024-08-20T02:10:00.0000000Z
