hometeam,awayteam,hometeamodds_dk,awayteamodds_dk,ou,homepitcher,awaypitcher,date
PHI,OAK,0.7050331627641904,0.2949668372358097,9.0,Ranger Suarez,Hogan Harris,2024-07-12T22:40:00.0000000Z
DET,LAD,0.5634920623536956,0.4365079376463043,8.0,Tarik Skubal,James Paxton,2024-07-12T22:40:00.0000000Z
TB,CLE,0.5514411134008372,0.4485588865991628,8.0,Taj Bradley,Carlos Carrasco,2024-07-12T22:50:00.0000000Z
BAL,NYY,0.4572564613405057,0.5427435386594943,9.0,Cade Povich,Gerrit Cole,2024-07-12T23:05:00.0000000Z
NYM,COL,0.6750312465671372,0.3249687534328628,8.5,Sean Manaea,Tanner Gordon,2024-07-12T23:10:00.0000000Z
CIN,MIA,0.5720596349287028,0.4279403650712972,9.5,Carson Spiers,Yonny Chirinos,2024-07-12T23:10:00.0000000Z
HOU,TEX,0.5933697527596193,0.4066302472403806,8.0,Hunter Brown,Andrew Heaney,2024-07-13T00:10:00.0000000Z
MIL,WAS,0.6636481233329261,0.3363518766670739,8.0,Freddy Peralta,Jackson Rutledge,2024-07-13T00:10:00.0000000Z
LAA,SEA,0.4170073603834652,0.5829926396165348,8.0,Tyler Anderson,Bryan Woo,2024-07-13T01:38:00.0000000Z
SD,ATL,0.4675324675324676,0.5324675324675324,8.5,Randy Vasquez,Spencer Schwellenbach,2024-07-13T01:40:00.0000000Z
ARI,TOR,0.5324675324675324,0.4675324675324676,9.0,Ryne Nelson,Yariel Rodriguez,2024-07-13T01:48:00.0000000Z
SF,MIN,0.44855888659916276,0.5514411134008372,7.5,Kyle Harrison,Joe Ryan,2024-07-13T02:15:00.0000000Z
American,National,0.5217391295274103,0.47826087047258975,8.0,,,2024-07-17T00:10:00.0000000Z
