hometeam,awayteam,hometeamodds_dk,awayteamodds_dk,ou,homepitcher,awaypitcher,date
TB,BOS,0.949269792248439,0.05073020775156106,2.5,,,2024-09-19T22:50:20.0000000Z
MIL,ARI,0.18848167636989122,0.8115183236301088,7.5,,,2024-09-19T23:15:00.0000000Z
STL,PIT,0.6287128712871287,0.3712871287128713,4.5,,,2024-09-19T23:15:58.0000000Z
STL,PIT,0.8724663311114134,0.12753366888858658,15.5,,,2024-09-19T23:15:58.0000000Z
CHC,WAS,0.5893794378798224,0.4106205621201776,11.5,,,2024-09-19T23:39:59.0000000Z
HOU,LAA,0.6287128712871287,0.3712871287128713,7.5,,,2024-09-20T00:10:00.0000000Z
CHC,WAS,0.6092362331597097,0.39076376684029035,-1.0,Jameson Taillon,,2024-09-20T18:20:00.0000000Z
CIN,PIT,0.5427435386594943,0.4572564613405057,9.0,Nick Martinez,,2024-09-20T22:40:00.0000000Z
MIA,ATL,0.355270821500165,0.644729178499835,8.5,Valente Bellozo,Charlie Morton,2024-09-20T23:10:00.0000000Z
NYM,PHI,0.5043297536554499,0.49567024634455015,7.5,David Peterson,Cristopher Sanchez,2024-09-20T23:10:00.0000000Z
TEX,SEA,0.5173641257223942,0.48263587427760585,7.5,Jacob deGrom,George Kirby,2024-09-21T00:05:00.0000000Z
HOU,LAA,0.6907928829347395,0.3092071170652605,8.0,Justin Verlander,Tyler Anderson,2024-09-21T00:10:00.0000000Z
KC,SF,0.6092362331597097,0.39076376684029035,8.5,Michael Wacha,Mason Black,2024-09-21T00:10:00.0000000Z
SD,CWS,0.6805555548308899,0.3194444451691101,7.0,Joe Musgrove,Garrett Crochet,2024-09-21T01:40:00.0000000Z
OAK,NYY,0.3630958190663881,0.6369041809336119,8.0,J.T. Ginn,Gerrit Cole,2024-09-21T01:40:00.0000000Z
