hometeam,awayteam,hometeamodds_dk,awayteamodds_dk,ou,homepitcher,awaypitcher,date
HOU,SEA,0.44855888659916276,0.5514411134008372,7.0,Yusei Kikuchi,George Kirby,2024-09-25T18:10:00.0000000Z
PHI,CHC,0.630940342760865,0.36905965723913503,8.0,Cristopher Sanchez,Javier Assad,2024-09-25T22:05:00.0000000Z
PIT,MIL,0.4279403650712972,0.5720596349287028,7.5,Luis Ortiz (PIT),Freddy Peralta,2024-09-25T22:40:00.0000000Z
CLE,CIN,0.5720596349287028,0.4279403650712972,8.0,Joey Cantillo,Jakob Junis,2024-09-25T22:40:00.0000000Z
DET,TB,0.5173641257223942,0.48263587427760585,7.5,Keider Montero,Zack Littell,2024-09-25T22:40:00.0000000Z
WAS,KC,0.4782608704725898,0.5217391295274102,8.0,DJ Herz,Michael Lorenzen,2024-09-25T22:45:00.0000000Z
NYY,BAL,0.5829926396165348,0.41700736038346525,7.5,Nestor Cortes,Zach Eflin,2024-09-25T23:05:00.0000000Z
TOR,BOS,0.5634920623536956,0.4365079376463043,8.0,Kevin Gausman,Richard Fitts,2024-09-25T23:07:00.0000000Z
ATL,NYM,0.6224665504181792,0.3775334495818207,7.5,Chris Sale,David Peterson,2024-09-25T23:20:00.0000000Z
MIN,MIA,0.630940342760865,0.36905965723913503,8.0,Simeon Woods Richardson,Edward Cabrera,2024-09-25T23:40:00.0000000Z
CWS,LAA,0.4826358742776059,0.5173641257223941,8.0,Davis Martin,Jose Suarez,2024-09-25T23:40:00.0000000Z
COL,STL,0.4675324675324676,0.5324675324675324,10.5,Austin Gomber,Erick Fedde,2024-09-26T00:40:00.0000000Z
ARI,SF,0.6636481233329261,0.3363518766670739,8.5,Zac Gallen,Mason Black,2024-09-26T01:40:00.0000000Z
OAK,TEX,0.4826358742776059,0.5173641257223941,7.5,Brady Basso,Cody Bradford,2024-09-26T01:40:00.0000000Z
LAD,SD,0.5514411134008372,0.4485588865991628,7.5,Jack Flaherty,Dylan Cease,2024-09-26T02:10:00.0000000Z
