hometeam,awayteam,hometeamodds_dk,awayteamodds_dk,ou,homepitcher,awaypitcher,date
NYY,COL,0.7440690139844259,0.25593098601557407,9.5,Will Warren,Bradley Blalock,2024-08-24T18:10:00.0000000Z
TOR,LAA,0.6224665504181792,0.3775334495818207,8.5,Bowden Francis,Carson Fulmer,2024-08-24T19:07:00.0000000Z
BAL,HOU,0.49567024634455015,0.5043297536554499,8.5,Albert Suarez,Framber Valdez,2024-08-24T20:05:00.0000000Z
OAK,MIL,0.4782608704725898,0.5217391295274102,8.0,Joe Boyle,Colin Rea,2024-08-24T20:07:00.0000000Z
BOS,ARI,0.5260865840488141,0.47391341595118586,9.5,Kutter Crawford,Zac Gallen,2024-08-24T20:10:00.0000000Z
MIA,CHC,0.355270821500165,0.644729178499835,8.0,Valente Bellozo,Shota Imanaga,2024-08-24T20:10:00.0000000Z
SEA,SF,0.5108342368128271,0.48916576318717286,6.5,George Kirby,Blake Snell,2024-08-24T20:10:00.0000000Z
PIT,CIN,0.49567024634455015,0.5043297536554499,9.0,Jake Woodford,Julian Aguiar,2024-08-24T22:40:00.0000000Z
CWS,DET,0.3309929791381164,0.6690070208618836,8.0,Ky Bush,Tarik Skubal,2024-08-24T23:10:00.0000000Z
KC,PHI,0.5,0.5,10.0,Brady Singer,Ranger Suarez,2024-08-24T23:10:00.0000000Z
CLE,TEX,0.5427435386594943,0.4572564613405057,8.5,Ben Lively,Jon Gray,2024-08-24T23:10:00.0000000Z
MIN,STL,0.5634920623536956,0.4365079376463043,7.5,Pablo Lopez,Sonny Gray,2024-08-24T23:10:00.0000000Z
ATL,WAS,0.6224665504181792,0.3775334495818207,8.5,Charlie Morton,Jake Irvin,2024-08-24T23:20:00.0000000Z
SD,NYM,0.5829926396165348,0.41700736038346525,7.5,Michael King,David Peterson,2024-08-25T00:40:00.0000000Z
LAD,TB,0.6574752256290606,0.3425247743709395,7.5,Clayton Kershaw,Taj Bradley,2024-08-25T01:10:00.0000000Z
