hometeam,awayteam,hometeamodds_dk,awayteamodds_dk,ou,homepitcher,awaypitcher,date
PIT,MIN,0.47391341595118586,0.5260865840488141,8.0,Mitch Keller,Joe Ryan,2024-06-07T22:40:00.0000000Z
WAS,ATL,0.355270821500165,0.644729178499835,8.0,Jake Irvin,Chris Sale,2024-06-07T22:45:00.0000000Z
MIA,CLE,0.4675324675324676,0.5324675324675324,8.0,Ryan Weathers,Logan Allen (CLE),2024-06-07T23:10:00.0000000Z
CIN,CHC,0.5108342368128271,0.48916576318717286,9.0,Nick Lodolo,Justin Steele,2024-06-07T23:10:00.0000000Z
TEX,SF,0.48916576318717286,0.5108342368128271,8.0,Michael Lorenzen,Logan Webb,2024-06-08T00:05:00.0000000Z
CWS,BOS,0.5173641257223942,0.48263587427760585,7.5,Garrett Crochet,Cooper Criswell,2024-06-08T00:10:00.0000000Z
KC,SEA,0.4675324675324676,0.5324675324675324,9.0,Daniel Lynch,Bryce Miller,2024-06-08T00:10:00.0000000Z
STL,COL,0.6369041809336118,0.36309581906638816,7.5,Lance Lynn,Austin Gomber,2024-06-08T00:15:00.0000000Z
LAA,HOU,0.38356164451116537,0.6164383554888346,8.5,Griffin Canning,Framber Valdez,2024-06-08T01:38:00.0000000Z
SD,ARI,0.5260865840488141,0.47391341595118586,7.5,Michael King,Brandon Pfaadt,2024-06-08T01:40:00.0000000Z
OAK,TOR,0.44855888659916276,0.5514411134008372,8.0,Hogan Harris,Chris Bassitt,2024-06-08T01:40:00.0000000Z
