hometeam,awayteam,hometeamodds_dk,awayteamodds_dk,ou,homepitcher,awaypitcher,date
NYY,PIT,0.16585365935038665,0.8341463406496133,8.5,,,2024-09-28T17:05:00.0000000Z
CHC,CIN,0.5427435386594943,0.4572564613405057,7.0,Kyle Hendricks,Rhett Lowder,2024-09-28T18:20:00.0000000Z
DET,CWS,0.6636481233329261,0.3363518766670739,7.5,Beau Brieske,Sean Burke,2024-09-28T18:25:00.0000000Z
TOR,MIA,0.6037569700561242,0.39624302994387584,8.5,Yariel Rodriguez,Xzavion Curry,2024-09-28T19:07:00.0000000Z
WAS,PHI,0.355270821500165,0.644729178499835,8.0,MacKenzie Gore,Zack Wheeler,2024-09-28T20:05:00.0000000Z
SF,STL,0.5427435386594943,0.4572564613405057,7.5,Tristan Beck,Andre Pallante,2024-09-28T20:05:00.0000000Z
BOS,TB,0.5260865840488141,0.47391341595118586,7.5,Kutter Crawford,Shane Baz,2024-09-28T20:10:00.0000000Z
CLE,HOU,0.5324675324675324,0.4675324675324676,8.5,Ben Lively,Justin Verlander,2024-09-28T22:10:00.0000000Z
MIL,NYM,0.49567024634455015,0.5043297536554499,8.5,Jared Koenig,Jose Quintana,2024-09-28T23:15:00.0000000Z
MIN,BAL,0.5108342368128271,0.48916576318717286,9.0,Zebby Matthews,,2024-09-28T23:15:00.0000000Z
ATL,KC,0.644729178499835,0.35527082150016503,8.0,Reynaldo Lopez,Seth Lugo,2024-09-28T23:20:00.0000000Z
COL,LAD,0.3194444451691101,0.6805555548308899,11.0,Antonio Senzatela,Yoshinobu Yamamoto,2024-09-29T00:10:00.0000000Z
ARI,SD,0.6224665504181792,0.3775334495818207,9.5,Eduardo Rodriguez,Randy Vasquez,2024-09-29T00:10:00.0000000Z
LAA,TEX,0.4279403650712972,0.5720596349287028,8.0,Griffin Canning,Andrew Heaney,2024-09-29T01:38:00.0000000Z
SEA,OAK,0.5634920623536956,0.4365079376463043,7.5,Emerson Hancock,Joey Estes,2024-09-29T01:40:00.0000000Z
