hometeam,awayteam,hometeamodds_dk,awayteamodds_dk,ou,homepitcher,awaypitcher,date
NYY,STL,0.2853214166873447,0.7146785833126553,10.5,,,2024-08-31T17:08:33.0000000Z
WAS,CHC,0.49567024634455015,0.5043297536554499,9.0,DJ Herz,Javier Assad,2024-08-31T20:05:00.0000000Z
TB,SD,0.5324675324675324,0.4675324675324676,8.0,Shane Baz,Randy Vasquez,2024-08-31T20:10:00.0000000Z
DET,BOS,0.5634920623536956,0.4365079376463043,7.5,Tarik Skubal,Nick Pivetta,2024-08-31T22:10:00.0000000Z
CLE,PIT,0.6037569700561242,0.39624302994387584,8.5,Matthew Boyd,Luis Ortiz (PIT),2024-08-31T22:10:00.0000000Z
TEX,OAK,0.6037569700561242,0.39624302994387584,8.5,Cody Bradford,Joey Estes,2024-08-31T23:05:00.0000000Z
CWS,NYM,0.36905965723913503,0.630940342760865,9.0,Davis Martin,Jose Quintana,2024-08-31T23:10:00.0000000Z
HOU,KC,0.5634920623536956,0.4365079376463043,7.5,Yusei Kikuchi,Cole Ragans,2024-08-31T23:10:00.0000000Z
MIN,TOR,0.5634920623536956,0.4365079376463043,9.0,Zebby Matthews,Jose Berrios,2024-08-31T23:10:00.0000000Z
PHI,ATL,0.6037569700561242,0.39624302994387584,7.5,Zack Wheeler,Max Fried,2024-08-31T23:15:00.0000000Z
CIN,MIL,0.4675324675324676,0.5324675324675324,9.0,Fernando Cruz,Frankie Montas,2024-08-31T23:15:00.0000000Z
COL,BAL,0.40663024724038055,0.5933697527596195,11.5,Ryan Feltner,Dean Kremer,2024-09-01T00:10:00.0000000Z
ARI,LAD,0.43650793764630424,0.5634920623536958,9.5,Merrill Kelly,Gavin Stone,2024-09-01T00:10:00.0000000Z
SF,MIA,0.5720596349287028,0.4279403650712972,7.5,Mason Black,Edward Cabrera,2024-09-01T01:05:00.0000000Z
LAA,SEA,0.40663024724038055,0.5933697527596195,8.0,Tyler Anderson,Bryan Woo,2024-09-01T01:38:00.0000000Z
