hometeam,awayteam,hometeamodds_dk,awayteamodds_dk,ou,homepitcher,awaypitcher,date
MIA,BAL,0.8472668808927224,0.1527331191072776,11.5,,,2024-07-23T22:40:00.0000000Z
CLE,DET,0.842287693806187,0.1577123061938131,9.5,,,2024-07-23T22:40:00.0000000Z
CLE,DET,0.9743878410761126,0.025612158923887393,-1.0,,,2024-07-23T22:40:00.0000000Z
WAS,SD,0.04228058954984992,0.9577194104501501,5.5,,,2024-07-23T22:45:00.0000000Z
TOR,TB,0.2048655576399967,0.7951344423600033,7.5,,,2024-07-23T23:07:35.0000000Z
NYY,NYM,0.5715249661653973,0.4284750338346027,5.5,,,2024-07-23T23:08:00.0000000Z
MIN,PHI,0.4796954304980804,0.5203045695019196,4.5,,,2024-07-23T23:40:00.0000000Z
TEX,CWS,0.7146785833126552,0.28532141668734473,8.5,,,2024-07-24T00:05:00.0000000Z
KC,ARI,0.33651931544991764,0.6634806845500824,11.5,,,2024-07-24T00:09:52.0000000Z
COL,BOS,0.40663024724038055,0.5933697527596195,11.5,Ty Blach,Cooper Criswell,2024-07-24T00:40:00.0000000Z
ATL,CIN,0.6037569700561242,0.39624302994387584,7.0,Chris Sale,Nick Martinez,2024-07-24T01:00:00.0000000Z
CHC,MIL,0.5043297536554499,0.49567024634455015,8.5,Jameson Taillon,Colin Rea,2024-07-24T01:00:00.0000000Z
OAK,HOU,0.44855888659916276,0.5514411134008372,8.5,Osvaldo Bido,Jake Bloss,2024-07-24T01:40:00.0000000Z
SEA,LAA,0.5996387716075958,0.4003612283924042,7.0,Logan Gilbert,Jose Soriano,2024-07-24T01:40:00.0000000Z
LAD,SF,0.5829926396165348,0.41700736038346525,9.0,Landon Knack,Jordan Hicks,2024-07-24T02:10:00.0000000Z
COL,BOS,0.39624302994387584,0.6037569700561242,10.5,Cal Quantrill,Nick Pivetta,2024-07-24T19:10:00.0000000Z
OAK,HOU,0.4170073603834652,0.5829926396165348,8.5,JP Sears,Hunter Brown,2024-07-24T19:37:00.0000000Z
CLE,DET,0.5720596349287028,0.4279403650712972,7.5,Tanner Bibee,Jack Flaherty,2024-07-24T22:40:00.0000000Z
WAS,SD,0.4675324675324676,0.5324675324675324,8.5,Mitchell Parker,Matt Waldron,2024-07-24T22:45:00.0000000Z
NYY,NYM,0.6037569700561242,0.39624302994387584,8.0,Gerrit Cole,Sean Manaea,2024-07-24T23:05:00.0000000Z
TOR,TB,0.48916576318717286,0.5108342368128271,8.5,Yariel Rodriguez,Zach Eflin,2024-07-24T23:07:00.0000000Z
TEX,CWS,0.6853932584269662,0.31460674157303375,8.0,Nathan Eovaldi,Chris Flexen,2024-07-25T00:05:00.0000000Z
KC,ARI,0.5427435386594943,0.4572564613405057,9.0,Michael Wacha,Ryne Nelson,2024-07-25T00:10:00.0000000Z
LAD,SF,0.6369041809336118,0.36309581906638816,8.0,Tyler Glasnow,Robbie Ray,2024-07-25T02:10:00.0000000Z
