hometeam,awayteam,hometeamodds_dk,awayteamodds_dk,ou,homepitcher,awaypitcher,date
MIL,STL,0.6092362331597097,0.39076376684029035,7.5,Freddy Peralta,Andre Pallante,2024-09-02T18:10:00.0000000Z
BAL,CWS,0.765902104081777,0.23409789591822303,8.5,Corbin Burnes,Chris Flexen,2024-09-02T19:05:00.0000000Z
ARI,LAD,0.43650793764630424,0.5634920623536958,8.5,Eduardo Rodriguez,Jack Flaherty,2024-09-02T20:10:00.0000000Z
KC,CLE,0.5,0.5,8.0,Michael Wacha,Gavin Williams,2024-09-02T20:10:00.0000000Z
CIN,HOU,0.40663024724038055,0.5933697527596195,9.5,Julian Aguiar,Justin Verlander,2024-09-02T20:10:00.0000000Z
SD,DET,0.6369041809336118,0.36309581906638816,8.0,Joe Musgrove,,2024-09-02T22:40:00.0000000Z
TB,MIN,0.48916576318717286,0.5108342368128271,8.0,Zack Littell,Simeon Woods Richardson,2024-09-02T22:50:00.0000000Z
OAK,SEA,0.43650793764630424,0.5634920623536958,7.5,Osvaldo Bido,Logan Gilbert,2024-09-02T23:07:00.0000000Z
NYM,BOS,0.5260865840488141,0.47391341595118586,8.0,Luis Severino,Brayan Bello,2024-09-02T23:10:00.0000000Z
CHC,PIT,0.5720596349287028,0.4279403650712972,7.5,Jameson Taillon,Jared Jones,2024-09-02T23:40:00.0000000Z
TEX,NYY,0.39076376684029035,0.6092362331597097,9.0,Jack Leiter,Gerrit Cole,2024-09-03T00:05:00.0000000Z
