hometeam,awayteam,hometeamodds_dk,awayteamodds_dk,ou,homepitcher,awaypitcher,date
SD,MIA,0.6287128712871287,0.3712871287128713,4.5,,,2024-05-27T22:40:00.0000000Z
SEA,HOU,0.4572564613405057,0.5427435386594943,7.5,Bryce Miller,Framber Valdez,2024-05-28T01:40:00.0000000Z
BAL,BOS,0.5996387716075958,0.4003612283924042,8.5,Grayson Rodriguez,Brayan Bello,2024-05-28T22:35:00.0000000Z
CIN,STL,0.5324675324675324,0.4675324675324676,9.5,Andrew Abbott,Kyle Gibson,2024-05-28T22:40:00.0000000Z
DET,PIT,0.5829926396165348,0.41700736038346525,7.0,Tarik Skubal,Jared Jones,2024-05-28T22:40:00.0000000Z
ATL,WAS,0.6853932584269662,0.31460674157303375,8.5,Max Fried,Jake Irvin,2024-05-28T23:20:00.0000000Z
CWS,TOR,0.3425247743709394,0.6574752256290606,8.5,Mike Clevinger,Kevin Gausman,2024-05-28T23:40:00.0000000Z
MIN,KC,0.47391341595118586,0.5260865840488141,8.0,Simeon Woods Richardson,Cole Ragans,2024-05-28T23:40:00.0000000Z
COL,CLE,0.4170073603834652,0.5829926396165348,10.0,Ryan Feltner,Triston McKenzie,2024-05-29T00:40:00.0000000Z
LAA,NYY,0.39076376684029035,0.6092362331597097,8.5,Griffin Canning,Nestor Cortes,2024-05-29T01:38:00.0000000Z
SD,MIA,0.5324675324675324,0.4675324675324676,7.5,Matt Waldron,Jesus Luzardo,2024-05-29T01:40:00.0000000Z
