hometeam,awayteam,hometeamodds_dk,awayteamodds_dk,ou,homepitcher,awaypitcher,date
BAL,TOR,0.42043984476067264,0.5795601552393274,6.5,,,2024-05-15T16:35:00.0000000Z
DET,MIA,0.37699680622645937,0.6230031937735406,7.5,,,2024-05-15T17:10:00.0000000Z
MIL,PIT,0.908990010412749,0.09100998958725105,10.5,,,2024-05-15T17:10:00.0000000Z
CWS,WAS,0.5893794378798224,0.4106205621201776,7.5,,,2024-05-15T18:09:58.0000000Z
ARI,CIN,0.5720596349287028,0.4279403650712972,8.5,Brandon Pfaadt,Andrew Abbott,2024-05-15T19:40:00.0000000Z
SD,COL,0.6805555548308899,0.3194444451691101,7.5,Michael King,Austin Gomber,2024-05-15T20:10:00.0000000Z
SEA,KC,0.5720596349287028,0.4279403650712972,8.0,Bryan Woo,Alec Marsh,2024-05-15T20:10:00.0000000Z
PHI,NYM,0.6636481233329261,0.3363518766670739,7.5,Ranger Suarez,Joey Lucchesi,2024-05-15T22:40:00.0000000Z
BOS,TB,0.5514411134008372,0.4485588865991628,8.0,Tanner Houck,Taj Bradley,2024-05-15T23:10:00.0000000Z
ATL,CHC,0.630940342760865,0.36905965723913503,9.0,Charlie Morton,Javier Assad,2024-05-15T23:20:00.0000000Z
MIN,NYY,0.5514411134008372,0.4485588865991628,8.0,Pablo Lopez,Marcus Stroman,2024-05-15T23:40:00.0000000Z
TEX,CLE,0.6037569700561242,0.39624302994387584,9.0,Jon Gray,Carlos Carrasco,2024-05-16T00:05:00.0000000Z
HOU,OAK,0.6805555548308899,0.3194444451691101,8.5,Framber Valdez,Aaron Brooks,2024-05-16T00:10:00.0000000Z
LAA,STL,0.47391341595118586,0.5260865840488141,8.5,Griffin Canning,Lance Lynn,2024-05-16T01:07:00.0000000Z
SF,LAD,0.43650793764630424,0.5634920623536958,8.0,Logan Webb,,2024-05-16T01:45:00.0000000Z
