hometeam,awayteam,hometeamodds_dk,awayteamodds_dk,ou,homepitcher,awaypitcher,date
SD,DET,0.7995139730742371,0.20048602692576284,2.5,,,2024-09-02T22:40:00.0000000Z
TB,MIN,0.3560327777663672,0.6439672222336328,9.5,,,2024-09-02T22:50:00.0000000Z
OAK,SEA,0.46938775521032905,0.530612244789671,11.5,,,2024-09-02T23:07:00.0000000Z
NYM,BOS,0.8542857134070204,0.14571428659297958,8.5,,,2024-09-02T23:10:38.0000000Z
CHC,PIT,0.7581792317196435,0.24182076828035645,4.5,,,2024-09-02T23:39:52.0000000Z
TEX,NYY,0.3194321215197825,0.6805678784802175,7.5,,,2024-09-03T00:05:00.0000000Z
BAL,CWS,0.7220792577383549,0.2779207422616451,8.5,Cade Povich,Nick Nastrini,2024-09-03T22:35:00.0000000Z
MIA,WAS,0.5043297536554499,0.49567024634455015,8.5,Max Meyer,Patrick Corbin,2024-09-03T22:40:00.0000000Z
TB,MIN,0.5173641257223942,0.48263587427760585,7.5,Jeffrey Springs,David Festa,2024-09-03T22:50:00.0000000Z
TOR,PHI,0.5108342368128271,0.48916576318717286,8.5,Chris Bassitt,Tyler Phillips,2024-09-03T23:07:00.0000000Z
NYM,BOS,0.5427435386594943,0.4572564613405057,8.0,David Peterson,Kutter Crawford,2024-09-03T23:10:00.0000000Z
ATL,COL,0.765902104081777,0.23409789591822303,7.5,Chris Sale,Kyle Freeland,2024-09-03T23:20:00.0000000Z
MIL,STL,0.5720596349287028,0.4279403650712972,8.5,Aaron Civale,Steven Matz,2024-09-03T23:40:00.0000000Z
CHC,PIT,0.5427435386594943,0.4572564613405057,-1.0,Justin Steele,Paul Skenes,2024-09-03T23:40:00.0000000Z
KC,CLE,0.47391341595118586,0.5260865840488141,8.5,Brady Singer,Tanner Bibee,2024-09-03T23:40:00.0000000Z
TEX,NYY,0.44855888659916276,0.5514411134008372,9.0,Andrew Heaney,Carlos Rodon,2024-09-04T00:05:00.0000000Z
OAK,SEA,0.4279403650712972,0.5720596349287028,8.0,J.T. Ginn,Luis Castillo,2024-09-04T01:40:00.0000000Z
