hometeam,awayteam,hometeamodds_dk,awayteamodds_dk,ou,homepitcher,awaypitcher,date
LAD,MIL,0.6864406764536053,0.3135593235463947,9.5,,,2024-07-06T23:15:00.0000000Z
ATL,PHI,0.7905405394722425,0.2094594605277575,8.5,,,2024-07-06T23:45:00.0000000Z
COL,KC,0.4279403650712972,0.5720596349287028,10.5,Austin Gomber,Seth Lugo,2024-07-07T01:10:00.0000000Z
SD,ARI,0.5427435386594943,0.4572564613405057,7.5,Matt Waldron,Brandon Pfaadt,2024-07-07T01:40:00.0000000Z
ATL,PHI,0.6092362331597097,0.39076376684029035,8.5,Reynaldo Lopez,Michael Mercado,2024-07-07T17:35:00.0000000Z
WAS,STL,0.4675324675324676,0.5324675324675324,9.0,DJ Herz,Kyle Gibson,2024-07-07T17:35:00.0000000Z
CIN,DET,0.44855888659916276,0.5514411134008372,8.0,Graham Ashcraft,Tarik Skubal,2024-07-07T17:40:00.0000000Z
CLE,SF,0.5427435386594943,0.4572564613405057,9.0,Carlos Carrasco,Hayden Birdsong,2024-07-07T17:40:00.0000000Z
MIA,CWS,0.5634920623536956,0.4365079376463043,8.0,,Jonathan Cannon,2024-07-07T17:40:00.0000000Z
MIN,HOU,0.5260865840488141,0.47391341595118586,9.0,Simeon Woods Richardson,Spencer Arrighetti,2024-07-07T18:10:00.0000000Z
CHC,LAA,0.5634920623536956,0.4365079376463043,-1.0,Hayden Wesneski,Jose Soriano,2024-07-07T18:20:00.0000000Z
TEX,TB,0.5514411134008372,0.4485588865991628,8.0,Nathan Eovaldi,Zack Littell,2024-07-07T18:35:00.0000000Z
COL,KC,0.4170073603834652,0.5829926396165348,10.5,Ryan Feltner,Brady Singer,2024-07-07T19:10:00.0000000Z
OAK,BAL,0.36905965723913503,0.630940342760865,8.0,Mitch Spence,Grayson Rodriguez,2024-07-07T20:07:00.0000000Z
LAD,MIL,0.6164383554888346,0.3835616445111653,9.5,,Dallas Keuchel,2024-07-07T20:10:00.0000000Z
SD,ARI,0.5933697527596193,0.4066302472403806,8.0,Dylan Cease,Ryne Nelson,2024-07-07T20:10:00.0000000Z
SEA,TOR,0.5933697527596193,0.4066302472403806,7.5,George Kirby,Jose Berrios,2024-07-07T20:10:00.0000000Z
NYY,BOS,0.5720596349287028,0.4279403650712972,8.5,Luis Gil,Kutter Crawford,2024-07-07T23:10:00.0000000Z
