hometeam,awayteam,hometeamodds_dk,awayteamodds_dk,ou,homepitcher,awaypitcher,date
PHI,TB,0.6037569700561242,0.39624302994387584,7.5,Ranger Suarez,Taj Bradley,2024-09-10T22:40:00.0000000Z
DET,COL,0.6224665504181792,0.3775334495818207,8.5,Keider Montero,Bradley Blalock,2024-09-10T22:40:00.0000000Z
PIT,MIA,0.5634920623536956,0.4365079376463043,9.0,Carmen Mlodzinski,Adam Oller,2024-09-10T22:40:00.0000000Z
WAS,ATL,0.4170073603834652,0.5829926396165348,8.0,MacKenzie Gore,Reynaldo Lopez,2024-09-10T22:45:00.0000000Z
NYY,KC,0.5634920623536956,0.4365079376463043,8.5,Marcus Stroman,Seth Lugo,2024-09-10T23:05:00.0000000Z
TOR,NYM,0.4572564613405057,0.5427435386594943,8.0,Chris Bassitt,David Peterson,2024-09-10T23:07:00.0000000Z
BOS,BAL,0.5108342368128271,0.48916576318717286,9.5,Kutter Crawford,Albert Suarez,2024-09-10T23:10:00.0000000Z
MIN,LAA,0.6853932584269662,0.31460674157303375,8.0,Pablo Lopez,Griffin Canning,2024-09-10T23:40:00.0000000Z
CWS,CLE,0.3309929791381164,0.6690070208618836,8.5,Jonathan Cannon,Ben Lively,2024-09-10T23:40:00.0000000Z
STL,CIN,0.5514411134008372,0.4485588865991628,8.0,Andre Pallante,Rhett Lowder,2024-09-10T23:45:00.0000000Z
HOU,OAK,0.6224665504181792,0.3775334495818207,8.5,Spencer Arrighetti,Osvaldo Bido,2024-09-11T00:10:00.0000000Z
ARI,TEX,0.5634920623536956,0.4365079376463043,8.0,Zac Gallen,Nathan Eovaldi,2024-09-11T01:40:00.0000000Z
SEA,SD,0.49567024634455015,0.5043297536554499,7.0,George Kirby,Yu Darvish,2024-09-11T01:40:00.0000000Z
LAD,CHC,0.5933697527596193,0.4066302472403806,7.5,,Shota Imanaga,2024-09-11T02:10:00.0000000Z
