hometeam,awayteam,hometeamodds_dk,awayteamodds_dk,ou,homepitcher,awaypitcher,date
BAL,TOR,0.6037569700561242,0.39624302994387584,8.0,Corbin Burnes,Jose Berrios,2024-05-13T22:35:00.0000000Z
DET,MIA,0.6092362331597097,0.39076376684029035,8.0,Matt Manning,Sixto Sanchez,2024-05-13T22:40:00.0000000Z
NYM,PHI,0.47391341595118586,0.5260865840488141,7.5,Sean Manaea,Cristopher Sanchez,2024-05-13T23:10:00.0000000Z
BOS,TB,0.5217391295274103,0.47826087047258975,8.0,Kutter Crawford,Zach Eflin,2024-05-13T23:10:00.0000000Z
ATL,CHC,0.5720596349287028,0.4279403650712972,7.5,Reynaldo Lopez,Shota Imanaga,2024-05-13T23:20:00.0000000Z
MIL,PIT,0.5720596349287028,0.4279403650712972,8.0,Colin Rea,Mitch Keller,2024-05-13T23:40:00.0000000Z
CWS,WAS,0.44855888659916276,0.5514411134008372,8.0,Chris Flexen,Trevor Williams,2024-05-13T23:40:00.0000000Z
TEX,CLE,0.5108342368128271,0.48916576318717286,8.5,Michael Lorenzen,Tanner Bibee,2024-05-14T00:05:00.0000000Z
HOU,OAK,0.6224665504181792,0.3775334495818207,9.0,Spencer Arrighetti,Ross Stripling,2024-05-14T00:10:00.0000000Z
LAA,STL,0.5108342368128271,0.48916576318717286,8.5,Jose Soriano,Matthew Liberatore,2024-05-14T01:38:00.0000000Z
ARI,CIN,0.5720596349287028,0.4279403650712972,8.5,Jordan Montgomery,Graham Ashcraft,2024-05-14T01:40:00.0000000Z
SD,COL,0.6574752256290606,0.3425247743709395,8.0,Randy Vasquez,Dakota Hudson,2024-05-14T01:40:00.0000000Z
SEA,KC,0.5829926396165348,0.41700736038346525,7.0,George Kirby,Brady Singer,2024-05-14T01:40:00.0000000Z
SF,LAD,0.3775334495818208,0.6224665504181792,7.5,Jordan Hicks,Gavin Stone,2024-05-14T01:45:00.0000000Z
