hometeam,awayteam,hometeamodds_dk,awayteamodds_dk,ou,homepitcher,awaypitcher,date
PHI,TEX,0.8998646817591706,0.10013531824082941,11.5,,,2024-05-22T22:40:00.0000000Z
PHI,TEX,0.9895693847095502,0.010430615290449745,11.5,,,2024-05-22T22:40:00.0000000Z
PIT,SF,0.842287693806187,0.1577123061938131,10.5,,,2024-05-22T22:40:00.0000000Z
TB,BOS,0.07379134888332073,0.9262086511166793,13.5,,,2024-05-22T22:50:00.0000000Z
TB,BOS,0.5279077318961857,0.4720922681038143,12.5,,,2024-05-22T22:50:00.0000000Z
NYY,SEA,0.949269792248439,0.05073020775156106,6.5,,,2024-05-22T23:08:54.0000000Z
CHC,ATL,0.25503355754695733,0.7449664424530427,6.5,,,2024-05-22T23:39:46.0000000Z
OAK,COL,0.5720596349287028,0.4279403650712972,8.0,Mitch Spence,Austin Gomber,2024-05-23T01:40:00.0000000Z
LAD,ARI,0.7179705215114242,0.28202947848857585,8.0,Tyler Glasnow,Brandon Hughes,2024-05-23T02:10:00.0000000Z
NYY,SEA,0.5514411134008372,0.4485588865991628,8.0,Luis Gil,Luis Castillo,2024-05-23T16:35:00.0000000Z
PHI,TEX,0.644729178499835,0.35527082150016503,8.0,Zack Wheeler,Andrew Heaney,2024-05-23T17:05:00.0000000Z
CIN,SD,0.5,0.5,9.5,Frankie Montas,Matt Waldron,2024-05-23T17:10:00.0000000Z
OAK,COL,0.5324675324675324,0.4675324675324676,8.0,Joey Estes,Ryan Feltner,2024-05-23T19:37:00.0000000Z
CWS,BAL,0.3309929791381164,0.6690070208618836,8.5,Mike Clevinger,Grayson Rodriguez,2024-05-23T23:40:00.0000000Z
