hometeam,awayteam,hometeamodds_dk,awayteamodds_dk,ou,homepitcher,awaypitcher,date
BOS,NYY,0.7905405394722425,0.2094594605277575,11.5,,,2024-06-15T23:15:00.0000000Z
SEA,TEX,0.9313929313929314,0.06860706860706861,6.5,,,2024-06-15T23:15:00.0000000Z
LAD,KC,0.6750312465671372,0.3249687534328628,8.0,Yoshinobu Yamamoto,Seth Lugo,2024-06-16T01:10:00.0000000Z
COL,PIT,0.39624302994387584,0.6037569700561242,10.5,Ty Blach,Jared Jones,2024-06-16T01:10:00.0000000Z
ARI,CWS,0.5933697527596193,0.4066302472403806,8.5,Scott McGough,Erick Fedde,2024-06-16T02:10:00.0000000Z
CHC,STL,0.5427435386594943,0.4572564613405057,-1.0,Jameson Taillon,Miles Mikolas,2024-06-16T17:05:00.0000000Z
BAL,PHI,0.5427435386594943,0.4572564613405057,7.0,Corbin Burnes,Zack Wheeler,2024-06-16T17:35:00.0000000Z
ATL,TB,0.5217391295274103,0.47826087047258975,9.5,Hurston Waldrep,Zach Eflin,2024-06-16T17:35:00.0000000Z
WAS,MIA,0.5217391295274103,0.47826087047258975,8.0,Mitchell Parker,Jesus Luzardo,2024-06-16T17:35:00.0000000Z
TOR,CLE,0.5427435386594943,0.4572564613405057,7.5,Jose Berrios,Ben Lively,2024-06-16T17:37:00.0000000Z
NYM,SD,0.4782608704725898,0.5217391295274102,7.5,Tylor Megill,Dylan Cease,2024-06-16T17:40:00.0000000Z
MIL,CIN,0.5427435386594943,0.4572564613405057,9.0,Colin Rea,Frankie Montas,2024-06-16T18:10:00.0000000Z
LAD,KC,0.6907928829347395,0.3092071170652605,8.0,Tyler Glasnow,Brady Singer,2024-06-16T20:10:00.0000000Z
ARI,CWS,0.6164383554888346,0.3835616445111653,8.5,Jordan Montgomery,Drew Thorpe,2024-06-16T20:10:00.0000000Z
BOS,NYY,0.4279403650712972,0.5720596349287028,9.0,Kutter Crawford,Marcus Stroman,2024-06-16T23:10:00.0000000Z
