hometeam,awayteam,hometeamodds_dk,awayteamodds_dk,ou,homepitcher,awaypitcher,date
NYY,TB,0.5829926396165348,0.41700736038346525,8.0,Nestor Cortes,Taj Bradley,2024-07-20T17:05:00.0000000Z
ATL,STL,0.5829926396165348,0.41700736038346525,9.0,Charlie Morton,Kyle Gibson,2024-07-20T17:07:00.0000000Z
TOR,DET,0.5514411134008372,0.4485588865991628,8.0,Yusei Kikuchi,Reese Olson,2024-07-20T19:07:00.0000000Z
OAK,LAA,0.5514411134008372,0.4485588865991628,9.0,Mitch Spence,Jack Kochanowicz,2024-07-20T20:07:00.0000000Z
MIA,NYM,0.39076376684029035,0.6092362331597097,8.5,Roddery Munoz,Luis Severino,2024-07-20T20:10:00.0000000Z
PIT,PHI,0.40663024724038055,0.5933697527596195,8.5,Luis Ortiz (PIT),Cristopher Sanchez,2024-07-20T22:40:00.0000000Z
WAS,CIN,0.5,0.5,8.5,MacKenzie Gore,Nick Lodolo,2024-07-20T22:45:00.0000000Z
TEX,BAL,0.48916576318717286,0.5108342368128271,8.0,Max Scherzer,Grayson Rodriguez,2024-07-20T23:05:00.0000000Z
KC,CWS,0.644729178499835,0.35527082150016503,8.5,Brady Singer,Jonathan Cannon,2024-07-20T23:10:00.0000000Z
CLE,SD,0.49567024634455015,0.5043297536554499,8.0,Gavin Williams,Dylan Cease,2024-07-20T23:10:00.0000000Z
MIN,MIL,0.5324675324675324,0.4675324675324676,7.5,Pablo Lopez,Freddy Peralta,2024-07-20T23:10:00.0000000Z
LAD,BOS,0.5634920623536956,0.4365079376463043,9.0,Justin Wrobleski,Brayan Bello,2024-07-20T23:15:00.0000000Z
CHC,ARI,0.44855888659916276,0.5514411134008372,8.0,Kyle Hendricks,Zac Gallen,2024-07-20T23:15:00.0000000Z
ATL,STL,0.5043297536554499,0.49567024634455015,8.5,Bryce Elder,Sonny Gray,2024-07-20T23:20:00.0000000Z
COL,SF,0.39076376684029035,0.6092362331597097,10.5,Kyle Freeland,Logan Webb,2024-07-21T00:10:00.0000000Z
SEA,HOU,0.5173641257223942,0.48263587427760585,7.0,George Kirby,Framber Valdez,2024-07-21T01:40:00.0000000Z
