hometeam,awayteam,hometeamodds_dk,awayteamodds_dk,ou,homepitcher,awaypitcher,date
PHI,ARI,0.9627252529051191,0.03727474709488092,-1.0,,,2024-06-23T15:36:05.0000000Z
PIT,TB,0.4412029544654722,0.5587970455345278,7.5,,,2024-06-23T17:35:00.0000000Z
NYY,ATL,0.44943820307200266,0.5505617969279973,7.5,,,2024-06-23T17:38:27.0000000Z
CIN,BOS,0.6287128712871287,0.3712871287128713,7.5,,,2024-06-23T17:40:00.0000000Z
CLE,TOR,0.4412029544654722,0.5587970455345278,10.5,,,2024-06-23T17:40:00.0000000Z
MIA,SEA,0.859296482181763,0.14070351781823692,10.5,,,2024-06-23T17:40:08.0000000Z
DET,CWS,0.949269792248439,0.05073020775156106,11.5,,,2024-06-23T17:40:26.0000000Z
HOU,BAL,0.5,0.5,8.0,Framber Valdez,Albert Suarez,2024-06-23T18:13:00.0000000Z
STL,SF,0.5427435386594943,0.4572564613405057,7.5,Sonny Gray,Logan Webb,2024-06-23T18:15:00.0000000Z
TEX,KC,0.5933697527596193,0.4066302472403806,8.0,Max Scherzer,Alec Marsh,2024-06-23T18:35:00.0000000Z
COL,WAS,0.44855888659916276,0.5514411134008372,10.5,Kyle Freeland,Jake Irvin,2024-06-23T19:10:00.0000000Z
OAK,MIN,0.39076376684029035,0.6092362331597097,8.0,Hogan Harris,Pablo Lopez,2024-06-23T20:07:00.0000000Z
SD,MIL,0.5514411134008372,0.4485588865991628,7.5,Michael King,Tobias Myers,2024-06-23T20:10:00.0000000Z
CHC,NYM,0.5108342368128271,0.48916576318717286,8.5,Javier Assad,Luis Severino,2024-06-23T23:10:00.0000000Z
