hometeam,awayteam,hometeamodds_dk,awayteamodds_dk,ou,homepitcher,awaypitcher,date
DET,BAL,0.842287693806187,0.1577123061938131,1.5,,,2024-09-13T22:41:18.0000000Z
WAS,MIA,0.9433526008070834,0.05664739919291657,5.5,,,2024-09-13T22:45:00.0000000Z
NYY,BOS,0.5795601552393272,0.4204398447606727,3.5,,,2024-09-13T23:07:00.0000000Z
CLE,TB,0.20048602692576278,0.7995139730742372,5.5,,,2024-09-13T23:10:00.0000000Z
TOR,STL,0.7055341816792453,0.2944658183207547,8.5,,,2024-09-13T23:10:00.0000000Z
ATL,LAD,0.8187022889826496,0.18129771101735037,11.5,,,2024-09-13T23:20:47.0000000Z
CWS,OAK,0.25503355754695733,0.7449664424530427,5.5,,,2024-09-13T23:40:43.0000000Z
MIN,CIN,0.5893794378798224,0.4106205621201776,7.5,,,2024-09-14T00:11:17.0000000Z
COL,CHC,0.3712871287128713,0.6287128712871287,11.5,,,2024-09-14T00:39:37.0000000Z
LAA,HOU,0.3425247743709394,0.6574752256290606,8.5,Samuel Aldegheri,Yusei Kikuchi,2024-09-14T01:38:00.0000000Z
ARI,MIL,0.5324675324675324,0.4675324675324676,8.5,Eduardo Rodriguez,Freddy Peralta,2024-09-14T01:40:00.0000000Z
SEA,TEX,0.44855888659916276,0.5514411134008372,7.0,Emerson Hancock,Jacob deGrom,2024-09-14T02:10:00.0000000Z
SF,SD,0.4782608704725898,0.5217391295274102,7.0,Logan Webb,Dylan Cease,2024-09-14T02:15:00.0000000Z
PIT,KC,0.5,0.5,8.0,Mitch Keller,Michael Wacha,2024-09-14T17:05:00.0000000Z
TOR,STL,0.5514411134008372,0.4485588865991628,8.0,,,2024-09-14T19:07:00.0000000Z
PHI,NYM,0.48916576318717286,0.5108342368128271,8.5,,Luis Severino,2024-09-14T20:05:00.0000000Z
WAS,MIA,0.5720596349287028,0.4279403650712972,9.0,Patrick Corbin,Valente Bellozo,2024-09-14T20:05:00.0000000Z
CWS,OAK,0.40036122839240407,0.5996387716075959,8.5,Chris Flexen,J.T. Ginn,2024-09-14T23:10:00.0000000Z
MIN,CIN,0.5829926396165348,0.41700736038346525,8.5,Simeon Woods Richardson,,2024-09-14T23:10:00.0000000Z
ATL,LAD,0.5427435386594943,0.4572564613405057,7.5,Chris Sale,Jack Flaherty,2024-09-14T23:20:00.0000000Z
ARI,MIL,0.5514411134008372,0.4485588865991628,8.5,Brandon Pfaadt,Tobias Myers,2024-09-15T00:10:00.0000000Z
COL,CHC,0.4170073603834652,0.5829926396165348,11.0,Kyle Freeland,Jameson Taillon,2024-09-15T00:10:00.0000000Z
SF,SD,0.4170073603834652,0.5829926396165348,7.5,Mason Black,Joe Musgrove,2024-09-15T01:05:00.0000000Z
LAA,HOU,0.39076376684029035,0.6092362331597097,8.5,Tyler Anderson,Justin Verlander,2024-09-15T01:38:00.0000000Z
SEA,TEX,0.5514411134008372,0.4485588865991628,6.5,Logan Gilbert,Max Scherzer,2024-09-15T01:40:00.0000000Z
