hometeam,awayteam,hometeamodds_dk,awayteamodds_dk,ou,homepitcher,awaypitcher,date
SEA,NYM,0.9262086511166793,0.07379134888332071,7.5,,,2024-08-11T23:10:00.0000000Z
CIN,STL,0.4572564613405057,0.5427435386594943,9.0,Andrew Abbott,Sonny Gray,2024-08-12T22:40:00.0000000Z
CLE,CHC,0.4826358742776059,0.5173641257223941,8.0,Ben Lively,Shota Imanaga,2024-08-12T22:40:00.0000000Z
TB,HOU,0.4826358742776059,0.5173641257223941,7.5,Taj Bradley,Framber Valdez,2024-08-12T22:50:00.0000000Z
BOS,TEX,0.5514411134008372,0.4485588865991628,9.5,Brayan Bello,Tyler Mahle,2024-08-12T23:10:00.0000000Z
MIN,KC,0.5829926396165348,0.41700736038346525,8.0,Pablo Lopez,Brady Singer,2024-08-12T23:40:00.0000000Z
CWS,NYY,0.27424749236697576,0.7257525076330242,9.0,Ky Bush,Luis Gil,2024-08-13T00:10:00.0000000Z
MIL,LAD,0.4978650734118656,0.5021349265881344,8.0,Freddy Peralta,Clayton Kershaw,2024-08-13T00:10:00.0000000Z
LAA,TOR,0.5043297536554499,0.49567024634455015,9.0,Davis Daniel,Bowden Francis,2024-08-13T01:38:00.0000000Z
SF,ATL,0.48916576318717286,0.5108342368128271,6.5,Blake Snell,Chris Sale,2024-08-13T01:45:00.0000000Z
