hometeam,awayteam,hometeamodds_dk,awayteamodds_dk,ou,homepitcher,awaypitcher,date
ATL,MIA,0.8813559319046251,0.1186440680953749,8.5,,,2024-08-01T23:20:38.0000000Z
CHC,STL,0.5,0.5,7.5,,,2024-08-02T00:05:00.0000000Z
LAA,COL,0.5260865840488141,0.47391341595118586,9.0,Carson Fulmer,Ryan Feltner,2024-08-02T01:38:00.0000000Z
CHC,STL,0.48916576318717286,0.5108342368128271,-1.0,Javier Assad,Erick Fedde,2024-08-02T18:20:00.0000000Z
PIT,ARI,0.44855888659916276,0.5514411134008372,8.5,Luis Ortiz (PIT),Brandon Pfaadt,2024-08-02T22:40:00.0000000Z
DET,KC,0.5260865840488141,0.47391341595118586,7.0,Tarik Skubal,Cole Ragans,2024-08-02T22:40:00.0000000Z
WAS,MIL,0.4782608704725898,0.5217391295274102,9.0,Jake Irvin,Frankie Montas,2024-08-02T22:45:00.0000000Z
NYY,TOR,0.5933697527596193,0.4066302472403806,9.0,Marcus Stroman,Kevin Gausman,2024-08-02T23:05:00.0000000Z
CLE,BAL,0.4572564613405057,0.5427435386594943,9.0,Carlos Carrasco,Dean Kremer,2024-08-02T23:10:00.0000000Z
MIN,CWS,0.7135512296842407,0.2864487703157593,8.5,Joe Ryan,Davis Martin,2024-08-03T00:10:00.0000000Z
HOU,TB,0.5933697527596193,0.4066302472403806,8.0,Yusei Kikuchi,Shane Baz,2024-08-03T00:10:00.0000000Z
OAK,LAD,0.4170073603834652,0.5829926396165348,8.5,Joey Estes,Gavin Stone,2024-08-03T01:40:00.0000000Z
SEA,PHI,0.5260865840488141,0.47391341595118586,7.5,Bryan Woo,Tyler Phillips,2024-08-03T01:40:00.0000000Z
